Strike,Stock,option_price,IV
17050.0,17604.35,0.0,-0.0

16900.0,17604.35,0.0,-0.0

16950.0,17604.35,0.0,-0.0

16800.0,17604.35,0.0,-0.0

17400.0,17604.35,648.0,0.12

17450.0,17604.35,0.0,-0.0

17300.0,17604.35,726.0,0.12

17350.0,17604.35,0.0,-0.0

17100.0,17604.35,825.85,0.09

17150.0,17604.35,0.0,-0.0

17750.0,17604.35,412.55,0.11

17800.0,17604.35,420.0,0.12

17600.0,17604.35,535.5,0.12

17650.0,17604.35,508.35,0.13

17700.0,17604.35,479.0,0.13

17500.0,17604.35,598.5,0.12

17550.0,17604.35,0.0,-0.0

18150.0,17604.35,266.45,0.13

18200.0,17604.35,244.0,0.12

17950.0,17604.35,350.5,0.13

18000.0,17604.35,325.5,0.12

18050.0,17604.35,308.4,0.13

18100.0,17604.35,285.0,0.12

17850.0,17604.35,396.45,0.12

17900.0,17604.35,371.8,0.12

18500.0,17604.35,154.0,0.12

18550.0,17604.35,141.2,0.12

18350.0,17604.35,194.0,0.12

18400.0,17604.35,180.95,0.12

18450.0,17604.35,320.0,0.18

18250.0,17604.35,221.5,0.12

18300.0,17604.35,211.0,0.12

18900.0,17604.35,79.4,0.13

18950.0,17604.35,0.0,0.04

18750.0,17604.35,0.0,0.03

18800.0,17604.35,92.5,0.13

18850.0,17604.35,0.0,0.04

18600.0,17604.35,130.0,0.12

18650.0,17604.35,0.0,0.03

18700.0,17604.35,107.5,0.12

19250.0,17604.35,0.0,0.05

19300.0,17604.35,0.0,0.06

19100.0,17604.35,54.0,0.13

19150.0,17604.35,0.0,0.05

19200.0,17604.35,0.0,0.05

19250.0,17648.95,0.0,0.05

19100.0,17648.95,54.0,0.13

19150.0,17648.95,0.0,0.05

19200.0,17648.95,0.0,0.05

19000.0,17648.95,65.85,0.13

19050.0,17648.95,0.0,0.05

19650.0,17648.95,0.0,0.07

19500.0,17648.95,28.05,0.13

19550.0,17648.95,0.0,0.07

19300.0,17648.95,38.6,0.13

19350.0,17648.95,35.0,0.13

19400.0,17648.95,0.0,0.06

19450.0,17648.95,0.0,0.06

24000.0,17648.95,7.0,0.3

21000.0,17648.95,6.65,0.17

22000.0,17648.95,5.6,0.21

23000.0,17648.95,3.35,0.24

19700.0,17648.95,16.55,0.13

19750.0,17648.95,0.0,0.08

20000.0,17648.95,15.7,0.15

19600.0,17648.95,0.0,0.07

12000.0,17648.95,0.0,-0.3

16450.0,17648.95,0.0,-0.0

16100.0,17648.95,0.0,-0.0

16150.0,17648.95,0.0,-0.0

16200.0,17648.95,0.0,-0.0

16250.0,17648.95,0.0,-0.0

16300.0,17648.95,0.0,-0.0

16800.0,17648.95,0.0,-0.0

16850.0,17648.95,0.0,-0.0

16650.0,17648.95,0.0,-0.0

16700.0,17648.95,0.0,-0.0

16750.0,17648.95,0.0,-0.0

16500.0,17648.95,1404.0,0.08

16550.0,17648.95,0.0,-0.0

16600.0,17648.95,0.0,-0.0

17200.0,17648.95,840.0,0.13

17050.0,17648.95,0.0,-0.0

16900.0,17648.95,0.0,-0.0

16950.0,17648.95,0.0,-0.0

17000.0,17648.95,994.2,0.13

17550.0,17648.95,600.0,0.13

17600.0,17648.95,533.9,0.12

17400.0,17648.95,694.0,0.13

17450.0,17648.95,0.0,-0.0

17250.0,17648.95,0.0,-0.0

17300.0,17648.95,755.0,0.13

17350.0,17648.95,0.0,-0.0

17100.0,17648.95,797.0,0.01

17150.0,17648.95,0.0,-0.0

17950.0,17648.95,369.45,0.13

17750.0,17648.95,428.0,0.11

17800.0,17648.95,448.1,0.13

17650.0,17648.95,467.15,0.11

17700.0,17648.95,503.2,0.13

17500.0,17648.95,628.0,0.13

18150.0,17648.95,279.0,0.13

18200.0,17648.95,258.9,0.13

18000.0,17648.95,344.0,0.13

18050.0,17648.95,320.1,0.13

18100.0,17648.95,301.7,0.13

17850.0,17648.95,411.2,0.13

17900.0,17648.95,395.4,0.13

18450.0,17648.95,174.0,0.13

18500.0,17648.95,162.0,0.13

18550.0,17648.95,142.45,0.12

18600.0,17648.95,131.9,0.13

18350.0,17648.95,195.0,0.12

18400.0,17648.95,191.3,0.13

18250.0,17648.95,238.4,0.13

18300.0,17648.95,224.1,0.13

18850.0,17648.95,85.0,0.13

18900.0,17648.95,77.05,0.13

18950.0,17648.95,0.0,0.04

18750.0,17648.95,0.0,0.03

18800.0,17648.95,91.15,0.12

18650.0,17648.95,124.25,0.13

18700.0,17648.95,110.15,0.12

19250.0,17662.15,0.0,0.05

19300.0,17662.15,37.25,0.13

19100.0,17662.15,52.95,0.13

19150.0,17662.15,0.0,0.05

19200.0,17662.15,0.0,0.05

19000.0,17662.15,66.0,0.13

19050.0,17662.15,0.0,0.05

19650.0,17662.15,0.0,0.07

19500.0,17662.15,27.35,0.13

19550.0,17662.15,0.0,0.07

19350.0,17662.15,32.8,0.13

19400.0,17662.15,0.0,0.06

19450.0,17662.15,0.0,0.06

23000.0,17662.15,4.0,0.25

24000.0,17662.15,3.05,0.28

21000.0,17662.15,6.3,0.17

22000.0,17662.15,5.15,0.21

19700.0,17662.15,21.75,0.14

19750.0,17662.15,0.0,0.08

20000.0,17662.15,16.0,0.15

19600.0,17662.15,0.0,0.07

11000.0,17662.15,6650.0,-8.1

12000.0,17662.15,0.0,-0.3

16450.0,17662.15,0.0,-0.0

16100.0,17662.15,0.0,-0.0

16150.0,17662.15,0.0,-0.0

16200.0,17662.15,0.0,-0.0

16250.0,17662.15,0.0,-0.0

16300.0,17662.15,0.0,-0.0

16800.0,17662.15,0.0,-0.0

16850.0,17662.15,0.0,-0.0

16650.0,17662.15,0.0,-0.0

16700.0,17662.15,0.0,-0.0

16750.0,17662.15,0.0,-0.0

16500.0,17662.15,1459.8,0.15

16550.0,17662.15,0.0,-0.0

16600.0,17662.15,0.0,-0.0

17200.0,17662.15,866.4,0.14

17050.0,17662.15,0.0,-0.0

16900.0,17662.15,0.0,-0.0

16950.0,17662.15,0.0,-0.0

17000.0,17662.15,1025.2,0.14

17550.0,17662.15,598.0,0.13

17600.0,17662.15,597.9,0.14

17400.0,17662.15,720.0,0.14

17450.0,17662.15,0.0,-0.0

17250.0,17662.15,0.0,-0.0

17300.0,17662.15,799.0,0.14

17350.0,17662.15,0.0,-0.0

17100.0,17662.15,981.05,0.16

17150.0,17662.15,0.0,-0.0

17950.0,17662.15,388.0,0.14

17750.0,17662.15,497.0,0.14

17800.0,17662.15,477.0,0.14

17650.0,17662.15,556.0,0.14

17700.0,17662.15,523.3,0.14

17500.0,17662.15,663.2,0.14

18150.0,17662.15,276.15,0.13

18200.0,17662.15,271.3,0.13

18000.0,17662.15,362.0,0.14

18050.0,17662.15,333.0,0.13

18100.0,17662.15,318.75,0.14

17850.0,17662.15,410.0,0.13

17900.0,17662.15,420.35,0.14

18450.0,17662.15,173.65,0.13

18500.0,17662.15,163.0,0.13

18550.0,17662.15,153.85,0.13

18350.0,17662.15,200.45,0.13

18400.0,17662.15,196.65,0.13

18250.0,17662.15,244.5,0.13

18300.0,17662.15,238.5,0.13

18850.0,17662.15,77.35,0.12

18900.0,17662.15,81.0,0.13

18950.0,17662.15,0.0,0.04

18750.0,17662.15,0.0,0.03

18800.0,17662.15,91.5,0.13

18600.0,17662.15,134.0,0.13

18650.0,17662.15,120.45,0.13

18700.0,17662.15,108.5,0.12

19150.0,17616.3,0.0,0.05

19200.0,17616.3,0.0,0.06

19000.0,17616.3,46.25,0.12

19050.0,17616.3,0.0,0.05

18850.0,17616.3,58.0,0.12

18900.0,17616.3,56.0,0.12

18950.0,17616.3,0.0,0.04

18750.0,17616.3,0.0,0.04

24000.0,17616.3,3.05,0.28

21000.0,17616.3,5.65,0.18

22000.0,17616.3,4.65,0.22

23000.0,17616.3,3.2,0.25

19700.0,17616.3,26.05,0.15

19750.0,17616.3,0.0,0.08

20000.0,17616.3,13.45,0.15

19600.0,17616.3,0.0,0.07

19650.0,17616.3,0.0,0.08

19500.0,17616.3,22.15,0.13

19550.0,17616.3,0.0,0.07

19350.0,17616.3,32.8,0.13

19400.0,17616.3,0.0,0.06

16200.0,17616.3,0.0,-0.0

16250.0,17616.3,0.0,-0.0

16300.0,17616.3,0.0,-0.0

12000.0,17616.3,0.0,-0.3

16650.0,17616.3,0.0,-0.0

16700.0,17616.3,0.0,-0.0

16750.0,17616.3,0.0,-0.0

16550.0,17616.3,1500.8,0.24

16600.0,17616.3,0.0,-0.0

16350.0,17616.3,1519.3,0.1

16450.0,17616.3,0.0,-0.0

16100.0,17616.3,0.0,-0.0

16150.0,17616.3,0.0,-0.0

17400.0,17616.3,626.8,0.12

17450.0,17616.3,0.0,-0.0

17300.0,17616.3,692.85,0.11

17350.0,17616.3,0.0,-0.0

17100.0,17616.3,863.6,0.12

17150.0,17616.3,0.0,-0.0

17200.0,17616.3,786.9,0.12

17250.0,17616.3,0.0,-0.0

17000.0,17616.3,900.0,0.09

17050.0,17616.3,1048.4,0.2

16850.0,17616.3,1222.0,0.21

16900.0,17616.3,0.0,-0.0

16950.0,17616.3,1134.35,0.2

16800.0,17616.3,1080.0,0.08

18000.0,17616.3,288.0,0.12

18050.0,17616.3,265.65,0.12

18100.0,17616.3,242.35,0.12

17850.0,17616.3,364.3,0.12

17900.0,17616.3,328.45,0.12

17950.0,17616.3,313.0,0.12

17750.0,17616.3,400.0,0.11

17800.0,17616.3,381.0,0.12

17600.0,17616.3,495.2,0.12

17650.0,17616.3,475.0,0.12

17700.0,17616.3,439.95,0.12

17500.0,17616.3,555.0,0.12

17550.0,17616.3,466.6,0.09

18800.0,17616.3,60.1,0.11

18600.0,17616.3,94.0,0.11

18650.0,17616.3,87.0,0.12

18700.0,17616.3,77.75,0.11

18450.0,17616.3,133.0,0.12

18500.0,17616.3,118.3,0.12

18550.0,17616.3,107.9,0.12

18350.0,17616.3,164.0,0.12

18400.0,17616.3,146.5,0.12

18250.0,17616.3,190.55,0.12

18300.0,17616.3,173.5,0.12

18150.0,17616.3,247.0,0.13

18200.0,17616.3,205.0,0.12

19450.0,17616.3,0.0,0.07

19250.0,17616.3,0.0,0.06

19300.0,17616.3,27.9,0.13

19100.0,17616.3,37.25,0.12

19200.0,17610.4,0.0,0.06

19000.0,17610.4,38.25,0.12

19050.0,17610.4,0.0,0.05

18850.0,17610.4,49.4,0.11

18900.0,17610.4,43.95,0.11

18950.0,17610.4,0.0,0.05

18750.0,17610.4,0.0,0.04

18800.0,17610.4,52.5,0.11

24000.0,17610.4,3.05,0.28

21000.0,17610.4,5.5,0.18

22000.0,17610.4,4.2,0.22

23000.0,17610.4,3.15,0.25

19700.0,17610.4,15.6,0.14

19750.0,17610.4,15.5,0.14

20000.0,17610.4,13.5,0.15

19600.0,17610.4,0.0,0.07

19650.0,17610.4,0.0,0.08

19500.0,17610.4,18.3,0.13

19550.0,17610.4,0.0,0.07

19350.0,17610.4,53.4,0.15

19400.0,17610.4,0.0,0.07

16200.0,17610.4,0.0,-0.0

16250.0,17610.4,0.0,-0.0

16300.0,17610.4,0.0,-0.0

16350.0,17610.4,1519.3,0.13

12000.0,17610.4,0.0,-0.3

16850.0,17610.4,1222.0,0.21

16650.0,17610.4,0.0,-0.0

16700.0,17610.4,0.0,-0.0

16750.0,17610.4,0.0,-0.0

16550.0,17610.4,1500.8,0.24

16600.0,17610.4,0.0,-0.0

16450.0,17610.4,0.0,-0.0

16100.0,17610.4,0.0,-0.0

16150.0,17610.4,0.0,-0.0

17450.0,17610.4,0.0,-0.0

17500.0,17610.4,553.0,0.12

17300.0,17610.4,686.9,0.12

17350.0,17610.4,0.0,-0.0

17100.0,17610.4,850.0,0.12

17150.0,17610.4,0.0,-0.0

17200.0,17610.4,763.75,0.12

17250.0,17610.4,0.0,-0.0

17050.0,17610.4,1048.4,0.2

16900.0,17610.4,0.0,-0.0

16950.0,17610.4,1134.35,0.21

17000.0,17610.4,915.7,0.11

16800.0,17610.4,1080.0,0.1

18050.0,17610.4,260.0,0.12

18100.0,17610.4,231.7,0.12

17850.0,17610.4,347.0,0.12

17900.0,17610.4,320.0,0.12

17950.0,17610.4,296.25,0.12

17750.0,17610.4,405.0,0.12

17800.0,17610.4,373.75,0.12

17650.0,17610.4,449.0,0.11

17700.0,17610.4,424.6,0.12

17550.0,17610.4,511.95,0.12

17600.0,17610.4,486.3,0.12

17400.0,17610.4,601.6,0.11

18650.0,17610.4,73.7,0.11

18700.0,17610.4,66.6,0.11

18500.0,17610.4,108.0,0.11

18550.0,17610.4,97.45,0.11

18600.0,17610.4,84.7,0.11

18350.0,17610.4,150.0,0.12

18400.0,17610.4,134.85,0.11

18450.0,17610.4,119.1,0.11

18250.0,17610.4,172.4,0.11

18300.0,17610.4,160.5,0.11

18150.0,17610.4,210.75,0.11

18200.0,17610.4,196.0,0.12

18000.0,17610.4,275.1,0.12

19450.0,17610.4,0.0,0.07

19250.0,17610.4,0.0,0.06

19300.0,17610.4,22.95,0.12

19100.0,17610.4,30.95,0.12

19150.0,17610.4,0.0,0.05

16200.0,17854.05,0.0,-0.0

16250.0,17854.05,0.0,-0.0

16300.0,17854.05,0.0,-0.0

12000.0,17854.05,0.0,-0.3

16650.0,17854.05,0.0,-0.0

16700.0,17854.05,0.0,-0.0

16600.0,17854.05,0.0,-0.0

16450.0,17854.05,0.0,-0.0

16100.0,17854.05,0.0,-0.1

16150.0,17854.05,0.0,-0.1

17400.0,17854.05,727.3,0.07

17450.0,17854.05,0.0,-0.0

17250.0,17854.05,0.0,-0.0

17350.0,17854.05,0.0,-0.0

17150.0,17854.05,0.0,-0.0

16750.0,17854.05,0.0,-0.0

18050.0,17854.05,335.95,0.1

18100.0,17854.05,293.7,0.1

17850.0,17854.05,430.0,0.1

17900.0,17854.05,405.0,0.1

17950.0,17854.05,378.0,0.1

17750.0,17854.05,508.0,0.1

17800.0,17854.05,470.0,0.1

17650.0,17854.05,588.75,0.11

17700.0,17854.05,526.2,0.09

17500.0,17854.05,668.4,0.09

17550.0,17854.05,581.25,0.06

17600.0,17854.05,587.15,0.09

18650.0,17854.05,91.95,0.1

18700.0,17854.05,82.5,0.1

18500.0,17854.05,134.0,0.1

18550.0,17854.05,118.65,0.1

18600.0,17854.05,105.9,0.1

18350.0,17854.05,190.6,0.1

18400.0,17854.05,166.15,0.1

18450.0,17854.05,160.05,0.1

18250.0,17854.05,222.35,0.1

18300.0,17854.05,202.6,0.1

18150.0,17854.05,286.0,0.1

18200.0,17854.05,249.25,0.1

18000.0,17854.05,351.0,0.1

19400.0,17854.05,0.0,0.05

19450.0,17854.05,0.0,0.06

19250.0,17854.05,0.0,0.05

19300.0,17854.05,23.95,0.11

19100.0,17854.05,34.25,0.1

19150.0,17854.05,0.0,0.04

19200.0,17854.05,0.0,0.05

19000.0,17854.05,43.9,0.1

19050.0,17854.05,0.0,0.04

18850.0,17854.05,55.85,0.1

18900.0,17854.05,50.0,0.1

18950.0,17854.05,0.0,0.03

18750.0,17854.05,0.0,0.02

18800.0,17854.05,65.0,0.1

24000.0,17854.05,3.05,0.27

21000.0,17854.05,5.45,0.17

22000.0,17854.05,4.6,0.21

23000.0,17854.05,3.75,0.24

19700.0,17854.05,15.05,0.12

19750.0,17854.05,15.5,0.12

20000.0,17854.05,11.65,0.13

19600.0,17854.05,0.0,0.06

19650.0,17854.05,38.15,0.14

19500.0,17854.05,18.75,0.11

19550.0,17854.05,0.0,0.06

19350.0,17854.05,53.4,0.13

19150.0,17764.6,0.0,0.05

19200.0,17764.6,0.0,0.05

19000.0,17764.6,34.2,0.1

19050.0,17764.6,0.0,0.05

18850.0,17764.6,43.9,0.1

18900.0,17764.6,39.0,0.1

18950.0,17764.6,0.0,0.04

18750.0,17764.6,0.0,0.03

24000.0,17764.6,3.05,0.29

21000.0,17764.6,5.5,0.18

22000.0,17764.6,4.65,0.22

23000.0,17764.6,3.1,0.25

19700.0,17764.6,13.05,0.13

19750.0,17764.6,15.5,0.14

20000.0,17764.6,11.0,0.14

19600.0,17764.6,0.0,0.07

19650.0,17764.6,38.15,0.16

19500.0,17764.6,16.05,0.12

19550.0,17764.6,0.0,0.07

19350.0,17764.6,53.4,0.15

19400.0,17764.6,0.0,0.06

16200.0,17764.6,0.0,-0.0

16250.0,17764.6,0.0,-0.0

16300.0,17764.6,0.0,-0.0

12000.0,17764.6,0.0,-0.3

16800.0,17764.6,1182.0,0.1

16850.0,17764.6,1222.0,0.16

16650.0,17764.6,0.0,-0.0

16700.0,17764.6,0.0,-0.0

16750.0,17764.6,0.0,-0.0

16550.0,17764.6,1500.8,0.17

16600.0,17764.6,0.0,-0.0

16450.0,17764.6,0.0,-0.0

16100.0,17764.6,0.0,-0.1

16150.0,17764.6,0.0,-0.0

17400.0,17764.6,676.1,0.1

17450.0,17764.6,0.0,-0.0

17250.0,17764.6,0.0,-0.0

17300.0,17764.6,751.55,0.1

17100.0,17764.6,900.0,0.04

17150.0,17764.6,0.0,-0.0

17200.0,17764.6,833.25,0.09

17000.0,17764.6,992.85,0.04

17050.0,17764.6,1048.4,0.15

16950.0,17764.6,1134.35,0.16

18000.0,17764.6,306.45,0.11

18050.0,17764.6,288.1,0.11

18100.0,17764.6,259.1,0.11

17850.0,17764.6,381.5,0.11

17900.0,17764.6,355.05,0.11

17950.0,17764.6,330.6,0.11

17750.0,17764.6,448.0,0.11

17800.0,17764.6,410.0,0.11

17650.0,17764.6,518.3,0.11

17700.0,17764.6,470.25,0.11

17500.0,17764.6,608.5,0.1

17550.0,17764.6,565.0,0.1

17600.0,17764.6,538.45,0.11

17350.0,17764.6,662.55,0.05

18800.0,17764.6,49.55,0.1

18650.0,17764.6,74.5,0.1

18700.0,17764.6,64.0,0.1

18450.0,17764.6,127.15,0.1

18500.0,17764.6,111.0,0.1

18550.0,17764.6,102.4,0.1

18600.0,17764.6,84.7,0.1

18350.0,17764.6,156.5,0.1

18400.0,17764.6,138.0,0.1

18250.0,17764.6,197.95,0.11

18300.0,17764.6,174.25,0.11

18150.0,17764.6,233.7,0.11

18200.0,17764.6,211.0,0.11

19450.0,17764.6,0.0,0.06

19250.0,17764.6,0.0,0.05

19300.0,17764.6,20.45,0.11

19100.0,17764.6,27.05,0.11

19200.0,17721.5,0.0,0.06

19000.0,17721.5,30.05,0.11

19050.0,17721.5,0.0,0.05

18850.0,17721.5,38.4,0.1

18900.0,17721.5,34.0,0.1

18950.0,17721.5,0.0,0.04

18750.0,17721.5,0.0,0.03

18800.0,17721.5,43.05,0.1

24000.0,17721.5,3.05,0.29

21000.0,17721.5,5.45,0.18

22000.0,17721.5,4.8,0.22

23000.0,17721.5,3.15,0.26

19700.0,17721.5,11.8,0.13

19750.0,17721.5,15.5,0.14

20000.0,17721.5,9.7,0.14

19600.0,17721.5,0.0,0.07

19650.0,17721.5,38.15,0.16

19500.0,17721.5,13.65,0.12

19550.0,17721.5,0.0,0.07

19350.0,17721.5,59.5,0.16

19400.0,17721.5,0.0,0.06

16200.0,17721.5,0.0,-0.0

16250.0,17721.5,0.0,-0.0

16300.0,17721.5,0.0,-0.0

12000.0,17721.5,0.0,-0.3

16800.0,17721.5,1163.0,0.1

16850.0,17721.5,1222.0,0.19

16650.0,17721.5,0.0,-0.0

16700.0,17721.5,0.0,-0.0

16750.0,17721.5,0.0,-0.0

16500.0,17721.5,1446.55,0.08

16550.0,17721.5,1500.8,0.21

16600.0,17721.5,0.0,-0.0

16450.0,17721.5,0.0,-0.0

16100.0,17721.5,0.0,-0.1

16150.0,17721.5,0.0,-0.0

17400.0,17721.5,640.85,0.1

17450.0,17721.5,0.0,-0.0

17250.0,17721.5,0.0,-0.0

17300.0,17721.5,719.4,0.1

17350.0,17721.5,662.55,0.09

17100.0,17721.5,886.6,0.1

17150.0,17721.5,0.0,-0.0

17200.0,17721.5,800.0,0.1

17050.0,17721.5,1048.4,0.18

16900.0,17721.5,1068.55,0.1

16950.0,17721.5,1134.35,0.18

17000.0,17721.5,955.6,0.07

18000.0,17721.5,275.0,0.11

18050.0,17721.5,249.4,0.11

18100.0,17721.5,230.9,0.11

17850.0,17721.5,355.55,0.11

17900.0,17721.5,324.9,0.11

17950.0,17721.5,300.6,0.11

17750.0,17721.5,411.6,0.11

17800.0,17721.5,380.05,0.11

17650.0,17721.5,489.6,0.11

17700.0,17721.5,441.3,0.11

17500.0,17721.5,577.3,0.11

17550.0,17721.5,548.0,0.11

17600.0,17721.5,509.0,0.11

18650.0,17721.5,62.8,0.1

18700.0,17721.5,56.7,0.1

18450.0,17721.5,106.95,0.1

18500.0,17721.5,97.15,0.1

18550.0,17721.5,84.65,0.1

18600.0,17721.5,72.2,0.1

18350.0,17721.5,135.45,0.1

18400.0,17721.5,122.0,0.1

18250.0,17721.5,170.45,0.1

18300.0,17721.5,156.0,0.11

18150.0,17721.5,209.05,0.11

18200.0,17721.5,188.0,0.1

19450.0,17721.5,0.0,0.07

19250.0,17721.5,0.0,0.06

19300.0,17721.5,17.7,0.11

19100.0,17721.5,24.0,0.11

19150.0,17721.5,0.0,0.05

12000.0,17871.7,0.0,-0.3

16100.0,17871.7,0.0,-0.1

16150.0,17871.7,0.0,-0.1

16200.0,17871.7,0.0,-0.1

16250.0,17871.7,0.0,-0.1

16300.0,17871.7,0.0,-0.0

16450.0,17871.7,0.0,-0.0

16600.0,17871.7,0.0,-0.0

16650.0,17871.7,0.0,-0.0

16750.0,17871.7,0.0,-0.0

16950.0,17871.7,1134.35,0.02

17050.0,17871.7,985.0,0.15

17150.0,17871.7,0.0,-0.0

17250.0,17871.7,0.0,-0.0

17300.0,17871.7,801.25,0.09

17400.0,17871.7,722.6,0.07

17450.0,17871.7,0.0,-0.0

17500.0,17871.7,656.0,0.09

17550.0,17871.7,597.95,0.08

17600.0,17871.7,576.5,0.09

17650.0,17871.7,535.05,0.09

17700.0,17871.7,506.6,0.09

17750.0,17871.7,485.0,0.1

17800.0,17871.7,440.0,0.09

17850.0,17871.7,412.0,0.1

17900.0,17871.7,383.0,0.1

17950.0,17871.7,357.3,0.1

18000.0,17871.7,323.05,0.1

18050.0,17871.7,295.0,0.1

18100.0,17871.7,271.7,0.1

18150.0,17871.7,255.0,0.1

18200.0,17871.7,226.4,0.1

18250.0,17871.7,203.65,0.1

18300.0,17871.7,185.0,0.1

18350.0,17871.7,165.0,0.1

18400.0,17871.7,148.95,0.1

18450.0,17871.7,131.8,0.1

18500.0,17871.7,116.8,0.1

18550.0,17871.7,102.65,0.09

18600.0,17871.7,91.0,0.09

18650.0,17871.7,78.4,0.09

18700.0,17871.7,69.85,0.09

18750.0,17871.7,0.0,0.03

18800.0,17871.7,51.15,0.09

18850.0,17871.7,43.9,0.09

18900.0,17871.7,38.2,0.09

18950.0,17871.7,0.0,0.04

19000.0,17871.7,32.5,0.1

19050.0,17871.7,0.0,0.04

19100.0,17871.7,24.95,0.1

19150.0,17871.7,0.0,0.05

19200.0,17871.7,21.0,0.1

19250.0,17871.7,0.0,0.05

19300.0,17871.7,17.65,0.1

19350.0,17871.7,59.5,0.15

19400.0,17871.7,0.0,0.06

19450.0,17871.7,0.0,0.06

19500.0,17871.7,13.95,0.11

19550.0,17871.7,0.0,0.07

19600.0,17871.7,0.0,0.07

19650.0,17871.7,38.15,0.15

19700.0,17871.7,12.15,0.12

19750.0,17871.7,15.5,0.13

20000.0,17871.7,9.7,0.13

21000.0,17871.7,5.3,0.17

22000.0,17871.7,4.1,0.21

23000.0,17871.7,2.7,0.25

24000.0,17871.7,3.05,0.29

16750.0,17893.45,0.0,-0.0

16450.0,17893.45,0.0,-0.0

16600.0,17893.45,0.0,-0.0

16650.0,17893.45,0.0,-0.0

16250.0,17893.45,0.0,-0.1

16300.0,17893.45,0.0,-0.1

16100.0,17893.45,0.0,-0.1

16150.0,17893.45,0.0,-0.1

12000.0,17893.45,0.0,-0.3

22000.0,17893.45,3.95,0.21

23000.0,17893.45,2.65,0.25

24000.0,17893.45,3.05,0.29

19650.0,17893.45,74.45,0.18

19700.0,17893.45,9.95,0.12

19750.0,17893.45,15.5,0.13

20000.0,17893.45,9.6,0.13

21000.0,17893.45,4.8,0.17

19450.0,17893.45,0.0,0.06

19500.0,17893.45,12.65,0.11

19550.0,17893.45,0.0,0.06

19600.0,17893.45,0.0,0.07

19200.0,17893.45,19.15,0.1

19250.0,17893.45,0.0,0.05

19300.0,17893.45,16.0,0.1

19350.0,17893.45,59.5,0.15

19400.0,17893.45,0.0,0.06

18950.0,17893.45,0.0,0.04

19000.0,17893.45,31.5,0.1

19050.0,17893.45,0.0,0.04

19100.0,17893.45,23.8,0.1

19150.0,17893.45,0.0,0.05

18700.0,17893.45,71.0,0.09

18750.0,17893.45,0.0,0.03

18800.0,17893.45,51.95,0.09

18850.0,17893.45,44.15,0.09

18900.0,17893.45,38.6,0.09

18500.0,17893.45,121.0,0.1

18550.0,17893.45,105.0,0.09

18600.0,17893.45,91.4,0.09

18650.0,17893.45,79.55,0.09

18250.0,17893.45,211.0,0.1

18300.0,17893.45,189.0,0.1

18350.0,17893.45,168.55,0.1

18400.0,17893.45,154.8,0.1

18450.0,17893.45,135.1,0.1

18050.0,17893.45,306.6,0.1

18100.0,17893.45,284.65,0.1

18150.0,17893.45,252.25,0.1

18200.0,17893.45,236.0,0.1

17800.0,17893.45,460.0,0.1

17850.0,17893.45,428.2,0.1

17900.0,17893.45,397.0,0.1

17950.0,17893.45,363.6,0.1

18000.0,17893.45,338.0,0.1

17600.0,17893.45,604.0,0.1

17650.0,17893.45,565.0,0.1

17700.0,17893.45,527.15,0.1

17750.0,17893.45,475.8,0.09

17400.0,17893.45,750.2,0.09

17450.0,17893.45,0.0,-0.0

17500.0,17893.45,675.55,0.09

17550.0,17893.45,657.35,0.11

17150.0,17893.45,0.0,-0.0

17200.0,17893.45,922.75,0.07

17250.0,17893.45,0.0,-0.0

17300.0,17893.45,830.0,0.07

16250.0,17856.5,0.0,-0.1

16300.0,17856.5,0.0,-0.0

16100.0,17856.5,0.0,-0.1

16150.0,17856.5,0.0,-0.1

12000.0,17856.5,0.0,-0.3

22000.0,17856.5,4.05,0.22

23000.0,17856.5,3.15,0.26

24000.0,17856.5,3.05,0.3

19700.0,17856.5,8.5,0.12

19750.0,17856.5,15.5,0.14

20000.0,17856.5,7.65,0.13

21000.0,17856.5,6.15,0.18

19450.0,17856.5,0.0,0.06

